"SOLLBERGER, E","THE SUMERIAN DICTIONARY OF THE UNIVERSITY-MUSEUM OF THE UNIVERSITY-OF-PENNSYLVANIA, VOL 2 - SJOBERG,AW",JOURNAL OF SEMITIC STUDIES,31,1,81,81,,SPR 1986,1986,,,0,WOS:A1986H459600008,,,Sollberger,E,E,SOLLBERGER, E,SOLLBERGER,Sollberger, E,"Sollberger, E.","SOLLBERGER, E",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TREMAINE, L",THE DISSOCIATED SENSIBILITY OF BIGGER-THOMAS IN WRIGHT 'NATIVE SON',STUDIES IN AMERICAN FICTION,14,1,63,76,,SPR 1986,1986,,,5,WOS:A1986C635900005,,,Tremaine,L,L,TREMAINE, L,TREMAINE,Tremaine, L,"Tremaine, L.","TREMAINE, L",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HILLIARD, RF","'PAMELA', AUTONOMY, SUBORDINATION, AND THE STATE OF CHILDHOOD",STUDIES IN PHILOLOGY,83,2,201,217,,SPR 1986,1986,,,2,WOS:A1986A548800005,,,Hilliard,Rf,R,HILLIARD, RF,HILLIARD,Hilliard, R,"Hilliard, R.","HILLIARD, RF",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TREADWAY, JD","STUDIES ON KOSOVA - PIPA,A, REPISHTI,S",AMERICAN HISTORICAL REVIEW,91,1,149,150,10.2307/1867325,Feb-86,1986,,,0,WOS:A1986A088100099,,,Treadway,Jd,J,TREADWAY, JD,TREADWAY,Treadway, J,"Treadway, J.","TREADWAY, JD",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HOYLE, JB",EDUCATION AND EXPERIENCE REQUIREMENTS,JOURNAL OF ACCOUNTANCY,161,2,44,44,,Feb-86,1986,,,0,WOS:A1986AYP4500001,,,Hoyle,Jb,J,HOYLE, JB,HOYLE,Hoyle, J,"Hoyle, J.","HOYLE, JB",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CLOUGH, S; GOLDMAN, E; WILLIAMS, S; GEORGE, B",STARTING RECALCITRANT GRIGNARD REACTIONS,JOURNAL OF CHEMICAL EDUCATION,63,2,176,176,10.1021/ed063p176,Feb-86,1986,,,8,WOS:A1986C223700041,,,Clough,S,S,CLOUGH, S,CLOUGH,Clough, S,"Clough, S.","CLOUGH, S", GOLDMAN, E,GOLDMAN,Goldman, E,"Goldman, E."," GOLDMAN, E", WILLIAMS, S,WILLIAMS,Williams, S,"Williams, S."," WILLIAMS, S",, GEORGE, B,GEORGE,George, B,"George, B."," GEORGE, B",,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HAYES, JC","ORDER AND CHANCE, THE PATTERN OF DIDEROT THOUGHT - BREMNER,G",ROMANCE QUARTERLY,33,1,127,128,10.1080/08831157.1986.9925776,Feb-86,1986,,,0,WOS:A1986A986500022,,,Hayes,Jc,J,HAYES, JC,HAYES,Hayes, J,"Hayes, J.","HAYES, JC",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HAYDEN, WJ",GENETIC-ENGINEERING,SCIENCE,231,4734,103,103,10.1126/science.231.4734.103-a,JAN 10 1986,1986,,,0,WOS:A1986AWX7000003,,,Hayden,Wj,W,HAYDEN, WJ,HAYDEN,Hayden, W,"Hayden, W.","HAYDEN, WJ",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TOWLE, DW; HOLLELAND, T",AMMONIUM ION REPLACES K+ IN ATP-DEPENDENT NA+ TRANSPORT BY MEMBRANE-VESICLES FROM CRAB GILL,AMERICAN ZOOLOGIST,26,4,A77,A77,,5-Jun,1986,,,0,WOS:A1986F138400316,,,Towle,Dw,D,TOWLE, DW,TOWLE,Towle, D,"Towle, D.","TOWLE, DW", HOLLELAND, T,HOLLELAND,Holleland, T,"Holleland, T."," HOLLELAND, T",,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BAK, JL","POVERTY AND POLITICS - THE URBAN-POOR IN BRAZIL, 1870-1920 - HAHNER,JE",REVISTA INTERAMERICANA DE BIBLIOGRAFIA-INTER-AMERICAN REVIEW OF BIBLIOGRAPHY,36,4,493,494,,5-Jun,1986,,,0,WOS:A1986J188800011,,,Bak,Jl,J,BAK, JL,BAK,Bak, J,"Bak, J.","BAK, JL",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HILLIARD, AE","THE RHYTHM OF 'SMARH' - 2 CONTRASTING FORMS OF THE WILL TO DISINTEGRATION IN THE WORKS OF FLAUBERT,GUSTAVE",ROMANIC REVIEW,77,1,56,70,,Jan-86,1986,,,1,WOS:A1986D518200005,,,Hilliard,Ae,A,HILLIARD, AE,HILLIARD,Hilliard, A,"Hilliard, A.","HILLIARD, AE",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MURPHY, DT",MODERATING ANTITRUST SUBJECT-MATTER JURISDICTION - THE FOREIGN-TRADE ANTITRUST IMPROVEMENTS ACT AND THE RESTATEMENT OF FOREIGN-RELATIONS LAW (REVISED),UNIVERSITY OF CINCINNATI LAW REVIEW,54,3,779,827,,5-Jun,1986,,,0,WOS:A1986A303600003,,,Murphy,Dt,D,MURPHY, DT,MURPHY,Murphy, D,"Murphy, D.","MURPHY, DT",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TOPHAM, RW; JOSLIN, SA; PRINCE, JS",THE EFFECT OF SHORT-TERM EXPOSURE TO LOW-IRON DIETS ON THE MUCOSAL PROCESSING OF IONIC IRON,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,133,3,1092,1097,10.1016/0006-291X(85)91248-3,DEC 31 1985,1985,,,3,WOS:A1985AWZ6800039,,,Topham,Rw,R,TOPHAM, RW,TOPHAM,Topham, R,"Topham, R.","TOPHAM, RW", JOSLIN, SA,JOSLIN,Joslin, S,"Joslin, S."," JOSLIN, SA", PRINCE, JS,PRINCE,Prince, J,"Prince, J."," PRINCE, JS",,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MITCHELL, JC","FEMALE REPRODUCTIVE-CYCLE AND LIFE-HISTORY ATTRIBUTES IN A VIRGINIA POPULATION OF STINKPOT TURTLES, STERNOTHERUS-ODORATUS",COPEIA,,4,941,949,,DEC 10 1985,1985,,,13,WOS:A1985AXC0800015,,,Mitchell,Jc,J,MITCHELL, JC,MITCHELL,Mitchell, J,"Mitchell, J.","MITCHELL, JC",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HAYDEN, WJ",ERYNGIUM-PROSTRATUM IN CENTRAL VIRGINIA,CASTANEA,50,4,266,267,,Dec-85,1985,,,0,WOS:A1985A088200006,,,Hayden,Wj,W,HAYDEN, WJ,HAYDEN,Hayden, W,"Hayden, W.","HAYDEN, WJ",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RAINES, JP",COMMON-MARKET COMPETITION POLICY - THE EC-IBM SETTLEMENT,JOURNAL OF COMMON MARKET STUDIES,24,2,137,147,10.1111/j.1468-5965.1985.tb00089.x,Dec-85,1985,,,2,WOS:A1985AYH3100004,,,Raines,Jp,J,RAINES, JP,RAINES,Raines, J,"Raines, J.","RAINES, JP",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYSON, J",STUDENTS PEAK EXPERIENCES - A WRITTEN EXERCISE,TEACHING OF PSYCHOLOGY,12,4,211,213,10.1207/s15328023top1204_7,Dec-85,1985,,,5,WOS:A1985A357000007,,,Polyson,J,J,POLYSON, J,POLYSON,Polyson, J,"Polyson, J.","POLYSON, J",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TROMATER, LJ",TEACHING A COURSE IN COMPUTER-ASSISTED STATISTICAL-ANALYSIS,TEACHING OF PSYCHOLOGY,12,4,225,226,10.1207/s15328023top1204_13,Dec-85,1985,,,8,WOS:A1985A357000013,,,Tromater,Lj,L,TROMATER, LJ,TROMATER,Tromater, L,"Tromater, L.","TROMATER, LJ",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gurney, Joan Neff",FACTORS INFLUENCING THE DECISION TO PROSECUTE ECONOMIC CRIME,CRIMINOLOGY,23,4,609,628,10.1111/j.1745-9125.1985.tb00366.x,Nov-85,1985,,,2,WOS:000454487500002,,,Gurney,Joan,J,Gurney, Joan Neff,Gurney,Gurney, J,"Gurney, J.","Gurney, Joan Neff",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"STEVENS, P","MILTON PURITAN MASQUE - MCGUIRE,MC",RENAISSANCE AND REFORMATION,9,4,302,305,,Nov-85,1985,,,0,WOS:A1985C296500015,,,Stevens,P,P,STEVENS, P,STEVENS,Stevens, P,"Stevens, P.","STEVENS, P",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WERTH, CR; HASKINS, ML; HULBURT, A","OSMUNDA-CINNAMOMEA FORMA FRONDOSA AT MOUNTAIN LAKE, VIRGINIA",AMERICAN FERN JOURNAL,75,4,128,132,10.2307/1547731,OCT-DEC 1985,1985,,,1,WOS:A1985A285300004,,,Werth,Cr,C,WERTH, CR,WERTH,Werth, C,"Werth, C.","WERTH, CR", HASKINS, ML,HASKINS,Haskins, M,"Haskins, M."," HASKINS, ML", HULBURT, A,HULBURT,Hulburt, A,"Hulburt, A."," HULBURT, A",,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PLATT, TR; HARRIS, GS",AN EXAMINATION OF THE PREPATENT PERIOD AND THE ABSENCE OF A CROWDING EFFECT IN ANGIOSTRONGYLUS-CANTONENSIS IN LABORATORY RATS,JOURNAL OF TROPICAL MEDICINE AND HYGIENE,88,5,323,326,,Oct-85,1985,,,1,WOS:A1985C908700006,,,Platt,Tr,T,PLATT, TR,PLATT,Platt, T,"Platt, T.","PLATT, TR", HARRIS, GS,HARRIS,Harris, G,"Harris, G."," HARRIS, GS",,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIFE, JH",TRIPLE PRODUCTS IN THE CATEGORY OF SPECTRA OVER A SPACE,ROCKY MOUNTAIN JOURNAL OF MATHEMATICS,15,4,817,834,10.1216/RMJ-1985-15-4-817,FAL 1985,1985,,,1,WOS:A1985AXU5600005,,,Fife,Jh,J,FIFE, JH,FIFE,Fife, J,"Fife, J.","FIFE, JH",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TOPHAM, RW; JOSLIN, SA; PRINCE, JS",BIOCHEMICAL EVENTS IN THE RAPID REGULATION OF IONIC IRON-ABSORPTION,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,190,SEP,168,BIL,,5-Jun,1985,,,0,WOS:A1985APH0300634,,,Topham,Rw,R,TOPHAM, RW,TOPHAM,Topham, R,"Topham, R.","TOPHAM, RW", JOSLIN, SA,JOSLIN,Joslin, S,"Joslin, S."," JOSLIN, SA", PRINCE, JS,PRINCE,Prince, J,"Prince, J."," PRINCE, JS",,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TRAYNELISYUREK, E",PREFERRED VERSUS NON-PREFERRED HAND - A COMPARATIVE-STUDY,ACADEMIC THERAPY,21,1,29,36,10.1177/105345128502100104,5-Jun,1985,,,0,WOS:A1985APP3200004,,,Traynelisyurek,E,E,TRAYNELISYUREK, E,TRAYNELISYUREK,Traynelisyurek, E,"Traynelisyurek, E.","TRAYNELISYUREK, E",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PETERSON, SB",LONG-RUN TARGETS AND FOMC POLICY DECISIONS,AKRON BUSINESS AND ECONOMIC REVIEW,16,4,20,26,,5-Jun,1985,,,0,WOS:A1985AWN6400003,,,Peterson,Sb,S,PETERSON, SB,PETERSON,Peterson, S,"Peterson, S.","PETERSON, SB",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WERTH, CR",THE ORIGIN OF THE LOG FERN DRYOPTERIS-CELSA - ALLOZYME EVIDENCE,AMERICAN JOURNAL OF BOTANY,72,6,929,929,,5-Jun,1985,,,3,WOS:A1985ALY7500370,,,Werth,Cr,C,WERTH, CR,WERTH,Werth, C,"Werth, C.","WERTH, CR",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HASKINS, ML; HAYDEN, WJ",ANATOMY AND SYSTEMATICS OF PENTHORUM,AMERICAN JOURNAL OF BOTANY,72,6,956,956,,5-Jun,1985,,,0,WOS:A1985ALY7500444,,,Haskins,Ml,M,HASKINS, ML,HASKINS,Haskins, M,"Haskins, M.","HASKINS, ML", HAYDEN, WJ,HAYDEN,Hayden, W,"Hayden, W."," HAYDEN, WJ",,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
